Año,Mes,Dia,Fecha,Aduana_De_Embarque,Razón_social_del_importador,Peso_en_kilos_netos,Peso_en_kilos_brutos,País_de_Destino,Departamento_Origen,Departamento_De_Procedencia,Vía_de_transporte,Valor_FOB_(USD),Valor_Flete,Valor_seguro,Valor_otros,Precio_Unitario_FOB_(USD)_Peso_Neto,Precio_Unitario_FOB_(USD)_Peso Bruto,Precio_Unitario_FOB_(USD)_Cantidad,Continente_Destino
2015,10,14,14/10/2015,CARTAGENA,COLCOCOA S.A.R.L.,25025,25256,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,70070,0,0,0,"2,8","2,774390244","2,8",EUROPA
2015,10,17,17/10/2015,CARTAGENA,COLCOCOA S.A.R.L.,100100,101024,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,308308,4400,4400,0,"3,08","3,051829268","3,08",EUROPA
2015,10,17,17/10/2015,CARTAGENA,COLCOCOA S.A.R.L.,25025,25256,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,84084,1100,1100,0,"3,36","3,329268293","3,36",EUROPA
2015,10,17,17/10/2015,CARTAGENA,COLCOCOA S.A.R.L.,25025,25256,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,84084,1100,1100,0,"3,36","3,329268293","3,36",EUROPA
2015,10,17,17/10/2015,CARTAGENA,COLCOCOA S.A.R.L.,75075,75768,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,252252,3300,3300,0,"3,36","3,329268293","3,36",EUROPA
2015,10,17,17/10/2015,CARTAGENA,COLCOCOA S.A.R.L.,25025,25256,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,81081,1100,1100,0,"3,24","3,210365854","3,24",EUROPA
2015,10,17,17/10/2015,CARTAGENA,COLCOCOA S.A.R.L.,100100,101024,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,320320,4400,4400,0,"3,2","3,170731707","3,2",EUROPA
2015,10,17,17/10/2015,CARTAGENA,COLCOCOA S.A.R.L.,75075,75768,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,249249,3300,3300,0,"3,32","3,289634146","3,32",EUROPA
2015,10,19,19/10/2015,CARTAGENA,OOO ASCOL,30,30,RUSIA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,2040,"23,68","0,75",0,68,68,68,ASIA
2015,10,21,21/10/2015,CARTAGENA,INTERNATIONAL COCOA INC,25000,25250,ESPAÑA (UE),ARAUCA,ARAUCA,TRANSPORTE MARÍTIMO,76500,0,0,0,"3,06","3,02970297","3,06",EUROPA
2015,10,21,21/10/2015,CARTAGENA,WALTER MATTER S.A.,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,78375,0,0,0,"3,135","3,108885363","3,135",EUROPA
2015,10,21,21/10/2015,CARTAGENA,INTERNATIONAL COCOA INC,25000,25250,ESTADOS UNIDOS,ARAUCA,ARAUCA,TRANSPORTE MARÍTIMO,76460,1250,290,0,"3,0584","3,028118812","3,0584",AMÉRICA
2015,10,23,23/10/2015,BOGOTÁ,MAYUMI OGATA,404,404,JAPÓN,BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,13197,0,0,0,"32,66584158","32,66584158","32,66584158",ASIA
2015,10,26,26/10/2015,CARTAGENA,INTERNATIONAL FOODS & INGREDIENTS,3580,"3769,89",ESTADOS UNIDOS,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,19808,"1336,98","7,31",0,"5,532960894","5,254264713","5,532960894",AMÉRICA
2015,10,27,27/10/2015,CARTAGENA,NEDERLAND SA,100188,"101189,88",ESPAÑA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"325017,9","2722,9","120,26",0,"3,244080129","3,211960524","3,244080129",EUROPA
2015,10,27,27/10/2015,CARTAGENA,NORD COCOA OU,100188,"101189,88",ESTONIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"323240,73","8671,85","122,09",0,"3,226341777","3,194397799","3,226341777",EUROPA
2015,10,28,28/10/2015,CARTAGENA,CASALUKER EUROPE BVBA,245,245,REINO UNIDO (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"4049,43","167,58","1,5",0,"16,52828571","16,52828571","16,52828571",EUROPA
2015,10,30,30/10/2015,BUENAVENTURA,FERRERO TRAINDING LUX,25000,25209,BÉLGICA (UE),NARIÑO,NARIÑO,TRANSPORTE MARÍTIMO,80625,0,0,0,"3,225","3,198262525","3,225",EUROPA
2015,10,1,1/10/2015,SANTA MARTA,ADM Int SARL,149630,151040,PAÍSES BAJOS (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"450386,3",0,0,0,"3,01","2,981900821","3,01",EUROPA
2015,10,2,2/10/2015,CARTAGENA,TRANSMAR COMMODITY GROUP LTD,25000,25210,ESTADOS UNIDOS,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,80625,0,0,0,"3,225","3,19813566","3,225",AMÉRICA
2015,10,2,2/10/2015,BOGOTÁ,MAYUMI OGATA,401,446,JAPÓN,BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,6949,0,0,0,"17,32917706","15,58071749","17,32917706",ASIA
2015,10,5,5/10/2015,CARTAGENA,CHOCOLATES DEL NORTE SA,50094,"50594,94",ESPAÑA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"160332,43",0,0,0,"3,200631413","3,168941993","3,200631413",EUROPA
2015,10,5,5/10/2015,CARTAGENA,QL LOGISTIC SOLUTIONS S.L.,25000,25250,ESPAÑA (UE),BOLIVAR,BOLIVAR,TRANSPORTE MARÍTIMO,66173,0,0,0,"2,64692","2,620712871","2,64692",EUROPA
2015,10,5,5/10/2015,SANTA MARTA,ADM Int SARL,150278,151690,PAÍSES BAJOS (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"452336,78",0,0,0,"3,01","2,981981541","3,01",EUROPA
2015,10,5,5/10/2015,CARTAGENA,ALBRECH & DILL TRADING GMBH,100188,"101189,88",ESTONIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"306485,12",0,0,0,"3,059100092","3,028811972","3,059100092",EUROPA
2015,10,5,5/10/2015,BOGOTÁ,ZIMPELMANN SELECT-FRUIT GMBH Y CO. KG,5,"5,93",ALEMANIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,"17,6",10,0,0,"3,52","2,967959528","3,52",EUROPA
2015,10,6,6/10/2015,BOGOTÁ,MHS INTERNATIONAL GMBH AND CO.KG,45,"54,3",ALEMANIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,"140,4",0,0,0,"3,12","2,585635359","3,12",EUROPA
2015,10,6,6/10/2015,CARTAGENA,GENERAL COCOA CO.,25020,"25270,2",ESTADOS UNIDOS,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"79663,68",0,0,0,"3,184","3,152475248","3,184",AMÉRICA
2015,10,6,6/10/2015,BOGOTÁ,ROVEG FRUIT B.V.,"27,5","34,24",PAÍSES BAJOS (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,99,"29,41",0,0,"3,6","2,89135514","3,6",EUROPA
2015,10,7,7/10/2015,CARTAGENA,NORD COCOA OU,25047,25410,ESTONIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"78873,74",0,0,0,"3,149029425","3,10404329","3,149029425",EUROPA
2015,10,9,9/10/2015,CARTAGENA,MOLENBERGNATIE,25000,25200,ESPAÑA (UE),SANTANDER,VALLE DEL CAUCA,TRANSPORTE MARÍTIMO,73000,0,0,0,"2,92","2,896825397","2,92",EUROPA
2015,10,13,13/10/2015,CARTAGENA,NEDERLAND SA,25000,25300,ESPAÑA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,77500,0,0,0,"3,1","3,063241107","3,1",EUROPA
2015,10,14,14/10/2015,CARTAGENA,NEDERLAND SA,100188,"101189,88",ESPAÑA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"298968,13","2709,91","110,63",0,"2,984071246","2,954525986","2,984071246",EUROPA
2015,10,14,14/10/2015,CARTAGENA,NEDERLAND SA,100188,"101189,88",ESPAÑA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"321959,17","2753,16","119,57",0,"3,213550226","3,181732897","3,213550226",EUROPA
2015,10,14,14/10/2015,CARTAGENA,AGROINDUSTRIAL UNIDAS DE CACAO,249780,269055,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"765516,29",10500,3653,0,"3,064762151","2,845203732","3,064762151",AMÉRICA
2015,10,14,14/10/2015,CARTAGENA,AGROINDUSTRIAL UNIDAS DE CACAO,33277,33590,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"94422,46",2100,"730,64",0,"2,837469123","2,811028878","2,837469123",AMÉRICA
2015,10,14,14/10/2015,CARTAGENA,AGROINDUSTRIAL UNIDAS DE CACAO,99969,100910,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"286588,64",4200,"1461,21",0,"2,8667751","2,840042018","2,8667751",AMÉRICA
2015,10,14,14/10/2015,CARTAGENA,COLCOCOA S.A.R.L.,25025,25256,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,68068,0,0,0,"2,72","2,695121951","2,72",EUROPA
2015,10,14,14/10/2015,CARTAGENA,COLCOCOA S.A.R.L.,25025,25256,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,70070,0,0,0,"2,8","2,774390244","2,8",EUROPA
2015,10,17,17/10/2015,CARTAGENA,COLCOCOA S.A.R.L.,100100,101024,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,308308,4400,4400,0,"3,08","3,051829268","3,08",EUROPA
2015,10,17,17/10/2015,CARTAGENA,COLCOCOA S.A.R.L.,25025,25256,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,84084,1100,1100,0,"3,36","3,329268293","3,36",EUROPA
2015,10,17,17/10/2015,CARTAGENA,COLCOCOA S.A.R.L.,25025,25256,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,84084,1100,1100,0,"3,36","3,329268293","3,36",EUROPA
2015,10,17,17/10/2015,CARTAGENA,COLCOCOA S.A.R.L.,75075,75768,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,252252,3300,3300,0,"3,36","3,329268293","3,36",EUROPA
2015,10,17,17/10/2015,CARTAGENA,COLCOCOA S.A.R.L.,25025,25256,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,81081,1100,1100,0,"3,24","3,210365854","3,24",EUROPA
2015,10,17,17/10/2015,CARTAGENA,COLCOCOA S.A.R.L.,100100,101024,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,320320,4400,4400,0,"3,2","3,170731707","3,2",EUROPA
2015,10,17,17/10/2015,CARTAGENA,COLCOCOA S.A.R.L.,75075,75768,BÉLGICA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,249249,3300,3300,0,"3,32","3,289634146","3,32",EUROPA
2015,10,19,19/10/2015,CARTAGENA,OOO ASCOL,30,30,RUSIA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,2040,"23,68","0,75",0,68,68,68,ASIA
2015,10,21,21/10/2015,CARTAGENA,INTERNATIONAL COCOA INC,25000,25250,ESPAÑA (UE),ARAUCA,ARAUCA,TRANSPORTE MARÍTIMO,76500,0,0,0,"3,06","3,02970297","3,06",EUROPA
2015,10,21,21/10/2015,CARTAGENA,WALTER MATTER S.A.,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,78375,0,0,0,"3,135","3,108885363","3,135",EUROPA
2015,10,21,21/10/2015,CARTAGENA,INTERNATIONAL COCOA INC,25000,25250,ESTADOS UNIDOS,ARAUCA,ARAUCA,TRANSPORTE MARÍTIMO,76460,1250,290,0,"3,0584","3,028118812","3,0584",AMÉRICA
2015,10,23,23/10/2015,BOGOTÁ,MAYUMI OGATA,404,404,JAPÓN,BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,13197,0,0,0,"32,66584158","32,66584158","32,66584158",ASIA
2015,10,26,26/10/2015,CARTAGENA,INTERNATIONAL FOODS & INGREDIENTS,3580,"3769,89",ESTADOS UNIDOS,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,19808,"1336,98","7,31",0,"5,532960894","5,254264713","5,532960894",AMÉRICA
2015,10,27,27/10/2015,CARTAGENA,NEDERLAND SA,100188,"101189,88",ESPAÑA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"325017,9","2722,9","120,26",0,"3,244080129","3,211960524","3,244080129",EUROPA
2015,10,27,27/10/2015,CARTAGENA,NORD COCOA OU,100188,"101189,88",ESTONIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"323240,73","8671,85","122,09",0,"3,226341777","3,194397799","3,226341777",EUROPA
2015,10,28,28/10/2015,CARTAGENA,CASALUKER EUROPE BVBA,245,245,REINO UNIDO (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"4049,43","167,58","1,5",0,"16,52828571","16,52828571","16,52828571",EUROPA
2015,10,30,30/10/2015,BUENAVENTURA,FERRERO TRAINDING LUX,25000,25209,BÉLGICA (UE),NARIÑO,NARIÑO,TRANSPORTE MARÍTIMO,80625,0,0,0,"3,225","3,198262525","3,225",EUROPA
2015,11,6,6/11/2015,CARTAGENA,ALBRECHT & DILL TRADING Gmbh,25000,25250,ESTONIA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,78500,0,0,0,"3,14","3,108910891","3,14",EUROPA
2015,11,6,6/11/2015,CARTAGENA,NEDERLAND S.A.,25000,25250,ESPAÑA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,77000,0,0,0,"3,08","3,04950495","3,08",EUROPA
2015,11,6,6/11/2015,BOGOTÁ,ZIMPELMANN SELECT-FRUIT GMBH Y CO. KG,10,"11,77",ALEMANIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,"35,2","17,48",0,0,"3,52","2,990654206","3,52",EUROPA
2015,11,6,6/11/2015,CARTAGENA,GENERAL COCOA CO.,25020,"25270,2",ESTADOS UNIDOS,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"78687,9",0,0,0,"3,145","3,113861386","3,145",AMÉRICA
2015,11,6,6/11/2015,BOGOTÁ,MHS INTERNATIONAL GMBH AND CO.KG,"57,5","68,4",ALEMANIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,"179,4",0,0,0,"3,12","2,622807018","3,12",EUROPA
2015,11,10,10/11/2015,BUENAVENTURA,FINO DE AROMA CO LTD,100,"101,56",JAPÓN,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,610,0,0,0,"6,1","6,006301694","6,1",ASIA
2015,11,11,11/11/2015,CARTAGENA,SUCESORES DE JOSE SALGADO S.A.I.C,24978,"25227,78",ARGENTINA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"78930,48","999,52",0,0,"3,16","3,128712871","3,16",AMÉRICA
2015,11,11,11/11/2015,BOGOTÁ,ROVEG FRUIT B.V.,15,"18,15",PAÍSES BAJOS (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,54,"21,9",0,0,"3,6","2,975206612","3,6",EUROPA
2015,11,12,12/11/2015,CARTAGENA,QL LOGISTICS SOLUTIONS SL,25000,25250,ESPAÑA (UE),SANTANDER,BOGOTÁ,TRANSPORTE MARÍTIMO,73908,0,0,0,"2,95632","2,927049505","2,95632",EUROPA
2015,11,24,24/11/2015,CARTAGENA,MOLENBERGNATIE,25000,25200,ESPAÑA (UE),SANTANDER,VALLE DEL CAUCA,TRANSPORTE MARÍTIMO,75875,0,0,0,"3,035","3,010912698","3,035",EUROPA
2015,11,24,24/11/2015,CARTAGENA,WALTER MATTER S.A.,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,76950,0,0,0,"3,078","3,052360175","3,078",EUROPA
2015,11,25,25/11/2015,CARTAGENA,NATRA CACAO S.L.,12500,12604,ESPAÑA (UE),ANTIOQUIA,HUILA,TRANSPORTE MARÍTIMO,40950,0,0,0,"3,276","3,248968581","3,276",EUROPA
2015,11,25,25/11/2015,CARTAGENA,INTERNATIONAL COCOA INC,25000,25250,ESPAÑA (UE),ARAUCA,ARAUCA,TRANSPORTE MARÍTIMO,78005,1690,305,0,"3,1202","3,089306931","3,1202",EUROPA
2015,11,30,30/11/2015,CARTAGENA,WALTER METTER S.A,25000,25200,PAÍSES BAJOS (UE),SANTANDER,VALLE DEL CAUCA,TRANSPORTE MARÍTIMO,75250,0,0,0,"3,01","2,986111111","3,01",EUROPA
2015,11,30,30/11/2015,CARTAGENA,NORD COCOA OU,50094,50820,ESTONIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"149779,98",0,0,0,"2,989978441","2,947264463","2,989978441",EUROPA
2015,11,30,30/11/2015,CARTAGENA,NEDERLAND S.A.,100188,"101189,88",ESPAÑA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"291427,27","2531,47","107,82",0,"2,908804148","2,880004107","2,908804148",EUROPA
2015,11,30,30/11/2015,CARTAGENA,NEDERLAND S.A,50094,"50594,94",ESPAÑA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"153593,57","1286,76","56,83",0,"3,066107119","3,035749622","3,066107119",EUROPA
2015,12,1,1/12/2015,CARTAGENA,NATRA CACAO SL.,25000,25250,ESPAÑA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,81925,0,0,0,"3,277","3,244554455","3,277",EUROPA
2015,12,1,1/12/2015,CARTAGENA,COLCOCOA S.A.R.L.,25025,25256,ITALIA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,68068,0,0,0,"2,72","2,695121951","2,72",EUROPA
2015,12,1,1/12/2015,CARTAGENA,ALBRECHT & DILL TRADING GMBH,25000,25250,ESTONIA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,78500,0,0,0,"3,14","3,108910891","3,14",EUROPA
2015,12,1,1/12/2015,CARTAGENA,ALBRECHT & DILL TRADING GMBH,50000,50500,ESTONIA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,157000,0,0,0,"3,14","3,108910891","3,14",EUROPA
2015,12,1,1/12/2015,CARTAGENA,HOTEL CHOCOLAT,4000,4055,REINO UNIDO (UE),NARIÑO,NARIÑO,TRANSPORTE MARÍTIMO,25900,0,0,0,"6,475","6,387176326","6,475",EUROPA
2015,12,3,3/12/2015,BOGOTÁ,ROVEG FRUIT B.V.,10,"12,27",PAÍSES BAJOS (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,36,"17,23",0,0,"3,6","2,93398533","3,6",EUROPA
2015,12,3,3/12/2015,BOGOTÁ,CULTIVAR S.A.U.,"12,5","15,04",ESPAÑA (UE),CUNDINAMARCA,CUNDINAMARCA,TRANSPORTE AÉREO,40,0,0,0,"3,2","2,659574468","3,2",EUROPA
2015,12,3,3/12/2015,BOGOTÁ,ZIMPELMANN SELECT-FRUIT GMBH Y CO. KG,"17,5","20,58",ALEMANIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,"61,6","30,26",0,0,"3,52","2,993197279","3,52",EUROPA
2015,12,3,3/12/2015,BOGOTÁ,MHS INTERNATIONAL GMBH AND CO.KG,"47,5","56,62",ALEMANIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,"148,2",0,0,0,"3,12","2,617449664","3,12",EUROPA
2015,12,4,4/12/2015,BUENAVENTURA,WALTER METTER S.A,24700,24898,PAÍSES BAJOS (UE),SANTANDER,VALLE DEL CAUCA,TRANSPORTE MARÍTIMO,74347,0,0,0,"3,01","2,986063138","3,01",EUROPA
2015,12,7,7/12/2015,CARTAGENA,INTERNATIONAL FOODS INGREDIENTS,1600,"1680,48",ESTADOS UNIDOS,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"9357,1","658,42","3,51",0,"5,8481875","5,568111492","5,8481875",AMÉRICA
2015,12,10,10/12/2015,CARTAGENA,ADCISION SYSTEMS,600,"608,4",ALEMANIA (UE),ANTIOQUIA,HUILA,TRANSPORTE MARÍTIMO,1326,0,0,0,"2,21","2,179487179","2,21",EUROPA
2015,12,14,14/12/2015,CARTAGENA,GENERAL COCOA CO.,50040,"50540,4",ESTADOS UNIDOS,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"153497,7",0,0,0,"3,0675","3,037128713","3,0675",AMÉRICA
2015,12,14,14/12/2015,CARTAGENA,ADM Int SARL,149840,151250,PAÍSES BAJOS (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"451018,4",0,0,0,"3,01","2,981939835","3,01",EUROPA
2015,12,16,16/12/2015,BOGOTÁ,UTOPICK C.B,150,165,ESPAÑA (UE),CAUCA,BOGOTÁ,TRANSPORTE AÉREO,1050,0,0,0,7,"6,363636364",7,EUROPA
2015,12,16,16/12/2015,BOGOTÁ,MAYUMI OGATA,336,346,JAPÓN,BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,14398,0,0,0,"42,85119048","41,61271676","42,85119048",ASIA
2015,12,16,16/12/2015,BOGOTÁ,NGENIOUS SOLUTIONS SARL,"17,5",28,FRANCIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,1295,0,0,0,74,"46,25",74,EUROPA
2015,12,21,21/12/2015,CARTAGENA,GENERAL COCOA CO.,50040,"50540,4",ESTADOS UNIDOS,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"162054,54",0,0,0,"3,2385","3,206435644","3,2385",AMÉRICA
2015,12,21,21/12/2015,CARTAGENA,JINDAL DRUGS P LIMITED,100188,"101189,88",INDIA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"300633,12",0,0,0,"3,000689903","2,970980102","3,000689903",ASIA
2015,12,22,22/12/2015,CARTAGENA,SUCESORES DE JOSE SALGADO S A I C,22770,"22997,7",ARGENTINA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"71953,2","956,34",0,0,"3,16","3,128712871","3,16",AMÉRICA
2015,12,23,23/12/2015,CARTAGENA,CASALUKER EUROPE BVBA,1440,"1488,66",REINO UNIDO (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"9866,53","440,63","3,64",0,"6,851756944","6,62779278","6,851756944",EUROPA
2015,12,24,24/12/2015,CARTAGENA,Olam Suisse Sarl,149809,151219,PAÍSES BAJOS (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"479538,61",0,0,0,"3,201000007","3,171153162","3,201000007",EUROPA
2015,12,28,28/12/2015,CARTAGENA,GENERAL COCOA CO.,50040,"50540,4",ESTADOS UNIDOS,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"156074,76",0,0,0,"3,119","3,088118812","3,119",AMÉRICA
2015,12,29,29/12/2015,CARTAGENA,GUAN CHONG COCOA MANUFACTURER SDN. BHD.,299700,302520,MALASIA,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"885613,51",0,0,0,"2,955000033","2,927454416","2,955000033",ASIA
2015,12,29,29/12/2015,CARTAGENA,TO ORDER VOLLERS HOLLAND B.V. FOR ACCOUNT OF DUTCH COCOA BV,199080,200960,PAÍSES BAJOS (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"606198,6",0,0,0,"3,045","3,016513734","3,045",EUROPA
2015,12,29,29/12/2015,CARTAGENA,NATRA CACAO S.L,50000,50500,ESPAÑA (UE),SANTANDER,HUILA,TRANSPORTE MARÍTIMO,162025,0,0,0,"3,2405","3,208415842","3,2405",EUROPA
2015,12,29,29/12/2015,CARTAGENA,TORN & GLASSER INC,1200,"1249,25",ESTADOS UNIDOS,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,6996,"584,56",0,0,"5,83","5,600160096","5,83",AMÉRICA
2015,12,29,29/12/2015,CARTAGENA,GUAN CHONG COCOA MANUFACTURER SDN. BHD.,299604,302412,MALASIA,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"885329,82",0,0,0,"2,955","2,927561803","2,955",ASIA
2015,12,29,29/12/2015,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,99912,100852,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"312424,82",0,0,0,"3,12699996","3,09785448","3,12699996",AMÉRICA
2015,12,29,29/12/2015,CARTAGENA,ALBRECHT & DILL TRADING GMBH,50000,50500,ESTONIA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,159000,0,0,0,"3,18","3,148514851","3,18",EUROPA
2015,12,30,30/12/2015,CARTAGENA,Agroindustrias Unidas de Cacao S.A. de C.V.,299736,302556,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"876673,8",4600,"1448,72",0,"2,924819841","2,897558799","2,924819841",AMÉRICA
2015,12,30,30/12/2015,CARTAGENA,INTERNATIONAL COCOA INC,25000,25250,PAÍSES BAJOS (UE),CUNDINAMARCA,CUNDINAMARCA,TRANSPORTE MARÍTIMO,79000,0,0,0,"3,16","3,128712871","3,16",EUROPA
2015,12,30,30/12/2015,CARTAGENA,TO THE ORDER OF WALTER MATTER,25000,25250,PAÍSES BAJOS (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,80000,0,0,0,"3,2","3,168316832","3,2",EUROPA
2016,1,5,5/1/2016,CARTAGENA,NATRA CACAO S.L.,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,98200,0,0,0,"3,928","3,895279651","3,928",EUROPA
2016,1,5,5/1/2016,BOGOTÁ,MHS INTERNATIONAL GMBH AND CO.KG,"67,5","78,34",ALEMANIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,"210,6",0,0,0,"3,12","2,688281848","3,12",EUROPA
2016,1,5,5/1/2016,BOGOTÁ,ZIMPELMANN SELECT-FRUIT GMBH Y CO. KG,"17,5","20,67",ALEMANIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,"61,6","29,32",0,0,"3,52","2,98016449","3,52",EUROPA
2016,1,5,5/1/2016,BOGOTÁ,ROVEG FRUIT B.V.,"37,5","45,26",PAÍSES BAJOS (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,135,"78,4",0,0,"3,6","2,98276624","3,6",EUROPA
2016,1,6,6/1/2016,CARTAGENA,COLCOCOA S.A.R.L.,50050,50512,ITALIA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,136136,0,0,0,"2,72","2,695121951","2,72",EUROPA
2016,1,8,8/1/2016,BUENAVENTURA,WALTER METTER S.A,24500,24696,ESPAÑA (UE),SANTANDER,VALLE DEL CAUCA,TRANSPORTE MARÍTIMO,79625,0,0,0,"3,25","3,224206349","3,25",EUROPA
2016,1,8,8/1/2016,BUENAVENTURA,WALTER METTER S.A,25000,25200,ESPAÑA (UE),SANTANDER,VALLE DEL CAUCA,TRANSPORTE MARÍTIMO,81250,0,0,0,"3,25","3,224206349","3,25",EUROPA
